accession	domain	phylum	class	order	family	genus	species
GB_GCA_035289465.1	Archaea	Nanobdellota	Nanobdellia	Woesearchaeales	JAGWAF01	DATDXB01	DATDXB01 sp035289465
GB_GCA_027051265.1	Archaea	Hydrothermarchaeota	Hydrothermarchaeia	JALTZZ01	JALUTC01	JALUTC01	JALUTC01 sp027051265
GB_GCA_029856375.1	Archaea	Asgardarchaeota	Lokiarchaeia	Sigynarchaeales	SOKP01	6H3-1	6H3-1 sp029856375
GB_GCA_014859805.1	Archaea	Thermoproteota	Bathyarchaeia	Bathyarchaeales	Bathycorpusculaceae	SOJA01	SOJA01 sp014859805
GB_GCA_041651235.1	Archaea	Nanobdellota	Nanobdellia	Pacearchaeales	GW2011-AR1	JBAZJQ01	JBAZJQ01 sp041651235
GB_GCA_005878985.1	Archaea	Thermoplasmatota	Thermoplasmata	RBG-16-68-12	RBG-16-68-12	RBG-16-68-12	RBG-16-68-12 sp005878985
GB_GCA_938048785.1	Archaea	Halobacteriota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	WYZ-LMO2	WYZ-LMO2 sp938048785
RS_GCF_031432215.1	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Halobacteriaceae	Halodesulfurarchaeum	Halodesulfurarchaeum sp031432215
GB_GCA_037917685.1	Archaea	Korarchaeota	Korarchaeia	Korarchaeales	JAOZGB01	JAOZGB01	JAOZGB01 sp037917685
GB_GCA_016928095.1	Archaea	Thermoplasmatota	EX4484-6	EX4484-6	EX4484-6	JAFGLL01	JAFGLL01 sp016928095
GB_GCA_029782475.1	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	Nitrosopumilus	Nitrosopumilus sp029782475
GB_GCA_016927555.1	Archaea	Thermoplasmatota	E2	DHVEG-1	DHVEG-1	SM1-50	SM1-50 sp016927555
GB_GCA_025435355.1	Archaea	Halobacteriota	Syntropharchaeia	Alkanophagales	Methanospirareceae	WJOV01	WJOV01 sp025435355
GB_GCA_021158375.1	Archaea	Thermoproteota	Thermoprotei	QMSL01	B3-G16	B3-G16	B3-G16 sp021158375
GB_GCA_009780795.1	Archaea	Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomethylophilaceae	Methanomicula	Methanomicula sp009780795
GB_GCA_016926735.1	Archaea	Asgardarchaeota	Lokiarchaeia	Sigynarchaeales	SOKP01	JAFGOA01	JAFGOA01 sp016926735
GB_GCA_016932935.1	Archaea	Asgardarchaeota	Lokiarchaeia	Sigynarchaeales	Sigynarchaeaceae	Sigynarchaeum	Sigynarchaeum sp016932935
GB_GCA_035289845.1	Archaea	Nanobdellota	Nanobdellia	Woesearchaeales	GW2011-AR9	DATDWB01	DATDWB01 sp035289845
GB_GCA_029856155.1	Archaea	Asgardarchaeota	Lokiarchaeia	Sigynarchaeales	SOKP01	Loki-b32	Loki-b32 sp029856155
GB_GCA_002495535.1	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Poseidoniaceae	MGIIa-L1	MGIIa-L1 sp002495535
GB_GCA_014523685.1	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	TH5893	TH5893 sp014523685
GB_GCA_003661865.1	Archaea	Thermoproteota	Thermoprotei_A	Sulfolobales	Ignisphaeraceae	QMWT01	QMWT01 sp003661865
GB_GCA_035453125.1	Archaea	Nanobdellota	Nanobdellia	Pacearchaeales	GW2011-AR1	JACPLR01	JACPLR01 sp035453125
GB_GCA_016203135.1	Archaea	Nanobdellota	Nanobdellia	SCGC-AAA011-G17	JACPNG01	JACQNI01	JACQNI01 sp016203135
GB_GCA_003649235.1	Archaea	Thermoproteota	Thermoprotei	Thermofilales	B69-G16	B69-G16	B69-G16 sp003649235
RS_GCF_029688845.1	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Natrialbaceae	Natronococcus	Natronococcus sp029688845
GB_GCA_905612275.1	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	Nitrosopumilus	Nitrosopumilus sp905612275
GB_GCA_041662045.1	Archaea	Micrarchaeota	Micrarchaeia	Anstonellales	Anstonellaceae	JAPLWY01	JAPLWY01 sp041662045
GB_GCA_028679855.1	Archaea	Halobacteriota	Methanosarcinia	Methanosarcinales	Methanoperedenaceae	Methanoperedens	Methanoperedens sp028679855
GB_GCA_025361645.1	Archaea	Halobacteriota	Methanosarcinia	Methanotrichales	Methanotrichaceae	Methanothrix	Methanothrix sp025361645
GB_GCA_018397055.1	Archaea	Thermoproteota	Bathyarchaeia	Bathyarchaeales	DTEX01	PIYB01	PIYB01 sp018397055
GB_GCA_022749935.1	Archaea	Thermoplasmatota	Thermoplasmata	UBA184	UBA184	UBA184	UBA184 sp022749935
RS_GCF_003841465.1	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Natrialbaceae	Natrarchaeobius	Natrarchaeobius chitinivorans_A
GB_GCA_022449945.1	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Thalassarchaeaceae	UBA36	UBA36 sp022449945
RS_GCF_000151205.2	Archaea	Methanobacteriota_B	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus sp000151205
GB_GCA_035506435.1	Archaea	Halobacteriota	Methanomicrobia	Methanomicrobiales	JACTUA01	JACTUA01	JACTUA01 sp035506435
GB_GCA_030595715.1	Archaea	Thermoplasmatota	EX4484-6	EX4484-6	EX4484-6	EX4484-6	EX4484-6 sp030595715
GB_GCA_900065925.1	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	Nitrosotalea	Nitrosotalea devanaterra
GB_GCA_034190605.1	Archaea	Nanohalarchaeota	Nanosalinia	Nanosalinales	Nanoanaerosalinaceae	JAXINT01	JAXINT01 sp034190605
GB_GCA_022561895.1	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Halalkalicoccaceae	Halalkalicoccus	Halalkalicoccus sp022561895
GB_GCA_016208715.1	Archaea	Nanobdellota	Nanobdellia	Woesearchaeales	UBA11576	JACQX01	JACQX01 sp016208715
GB_GCA_018303785.1	Archaea	Nanobdellota	Nanobdellia	Pacearchaeales	GW2011-AR1	JAGVXM01	JAGVXM01 sp018303785
GB_GCA_031255895.1	Archaea	Halobacteriota	Methanomicrobia	Methanomicrobiales	Methanocorpusculaceae	Methanocorpusculum	Methanocorpusculum sp031255895
GB_GCA_017609525.1	Archaea	Nanobdellota	Nanobdellia	SCGC-AAA011-G17	JACPNG01	JAFCDT01	JAFCDT01 sp017609525
GB_GCA_016215465.1	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	Nitrosotenuis	Nitrosotenuis sp016215465
RS_GCF_003201765.2	Archaea	Thermoproteota	Thermoprotei_A	Sulfolobales	Sulfolobaceae	Acidianus	Acidianus sulfidivorans
GB_GCA_021803945.1	Archaea	Micrarchaeota	Micrarchaeia	Micrarchaeales	CABMGC01	JAJZNA01	JAJZNA01 sp021803945
GB_GCA_025517425.1	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Natrialbaceae	Halostagnicola	Halostagnicola sp025517425
GB_GCA_003021745.1	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Natronomonas	Natronomonas sp003021745
GB_GCA_027491435.1	Archaea	Korarchaeota	Korarchaeia	Korarchaeales	Korarchaeaceae	JAOZFG01	JAOZFG01 sp027491435
GB_GCA_030647095.1	Archaea	Nanobdellota	Nanobdellia	Pacearchaeales	GW2011-AR1	JAUSKH01	JAUSKH01 sp030647095
RS_GCF_026248685.1	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haladaptataceae	Haladaptatus	Haladaptatus caseinilyticus
GB_GCA_038850115.1	Archaea	Thermoproteota	EX4484-205	EX4484-205	JAAOZP01	JAAOZP01	JAAOZP01 sp038850115
RS_GCF_000211475.1	Archaea	Methanobacteriota_B	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus sp000211475
GB_GCA_030628925.1	Archaea	Thermoproteota	Bathyarchaeia	Bathyarchaeales	Bathycorpusculaceae	SOJA01	SOJA01 sp030628925
GB_GCA_038045465.1	Archaea	Aenigmatarchaeota	Aenigmatarchaeia	GW2011-AR5	GW2011-AR5	GW2011-AR5	GW2011-AR5 sp038045465
GB_GCA_963968475.1	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Poseidoniaceae	MGIIa-L2	MGIIa-L2 sp963968475
RS_GCF_900107665.1	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Haloplanus	Haloplanus vescus
GB_GCA_038729445.1	Archaea	Thermoplasmatota	Thermoplasmata	UBA184	UBA184	UBA184	UBA184 sp038729445
GB_GCA_003034855.1	Archaea	Halobacteriota	Methanonatronarchaeia	Methanonatronarchaeales	Methanonatronarchaeaceae	PZKD01	PZKD01 sp003034855
GB_GCA_038045205.1	Archaea	Nanobdellota	Nanobdellia	Woesearchaeales	GW2011-AR4	GCA-2688775	GCA-2688775 sp038045205
GB_GCA_038046585.1	Archaea	Iainarchaeota	Iainarchaeia	Iainarchaeales	JAAZKV01	JAAZKV01	JAAZKV01 sp038046585
GB_GCA_040879765.1	Archaea	Nanobdellota	Nanobdellia	Pacearchaeales	GW2011-AR1	JBBDJQ01	JBBDJQ01 sp040879765
GB_GCA_025058615.1	Archaea	Nanobdellota	Nanobdellia	Pacearchaeales	UBA284	JANXDM01	JANXDM01 sp025058615
GB_GCA_019322535.1	Archaea	Nanobdellota	Nanobdellia	Woesearchaeales	WJKL01	JAHWIM01	JAHWIM01 sp019322535
GB_GCA_003661105.1	Archaea	Halobacteriota	Methanosarcinia	Methanosarcinales	Methanogasteraceae	Methanogaster_A	Methanogaster_A sp003661105
GB_GCA_003665935.1	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halobellus	Halobellus sp003665935
GB_GCA_021513715.1	Archaea	Asgardarchaeota	Heimdallarchaeia	Heimdallarchaeales	Heimdallarchaeaceae	Heimdallarchaeum	Heimdallarchaeum endolithica
GB_GCA_028275645.1	Archaea	Thermoproteota	Thermoprotei	Thermoproteales	Thermocladiaceae	Caldivirga	Caldivirga sp028275645
GB_GCA_035623315.1	Archaea	Thermoproteota	Bathyarchaeia	Bathyarchaeales	Bathycorpusculaceae	DASPTR01	DASPTR01 sp035623315
GB_GCA_030688545.1	Archaea	Iainarchaeota	Iainarchaeia	Iainarchaeales	VGJJ01	VGJJ01	VGJJ01 sp030688545
GB_GCA_026014605.1	Archaea	Thermoproteota	Bathyarchaeia	Bathyarchaeales	Bathyarchaeaceae	Bathyarchaeum	Bathyarchaeum sp026014605
GB_GCA_013202955.1	Archaea	Nanobdellota	Nanobdellia	Woesearchaeales	JABMPP01	JABMPP01	JABMPP01 sp013202955
RS_GCF_020150815.1	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Haloprofundus	Haloprofundus salilacus
GB_GCA_038148515.1	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Poseidoniaceae	Poseidonia	Poseidonia sp038148515
GB_GCA_016184345.1	Archaea	Nanobdellota	Nanobdellia	Woesearchaeales	UBA10216	UBA10216	UBA10216 sp016184345
GB_GCA_016935265.1	Archaea	Nanobdellota	Nanobdellia	Woesearchaeales	UBA10216	JAFGRH01	JAFGRH01 sp016935265
GB_GCA_020726005.1	Archaea	Micrarchaeota	Micrarchaeia	Anstonellales	Bilamarchaeaceae	JAHJBR01	JAHJBR01 sp020726005
RS_GCF_001639265.1	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanacia	Methanacia filiformis
GB_GCA_038045865.1	Archaea	Nanobdellota	Nanobdellia	Pacearchaeales	GW2011-AR1	JBBSXH01	JBBSXH01 sp038045865
GB_GCA_003602535.1	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Poseidoniaceae	MGIIa-K1	MGIIa-K1 sp003602535
GB_GCA_019058365.1	Archaea	Asgardarchaeota	Lokiarchaeia	Sigynarchaeales	SOKP01	Loki-b32	Loki-b32 sp019058365
GB_GCA_031961205.1	Archaea	Thermoplasmatota	Thermoplasmata	Thermoplasmatales	Thermoplasmataceae	JAVRLS01	JAVRLS01 sp031961205
GB_GCA_018303485.1	Archaea	Nanobdellota	Nanobdellia	SCGC-AAA011-G17	JACPNG01	JAGVYC01	JAGVYC01 sp018303485
GB_GCA_041479225.1	Archaea	Thermoproteota	Bathyarchaeia	Bathyarchaeales	Bathycorpusculaceae	JADGNF01	JADGNF01 sp041479225
GB_GCA_038045665.1	Archaea	Nanobdellota	Nanobdellia	SCGC-AAA011-G17	JACPIM01	JBBSXW01	JBBSXW01 sp038045665
GB_GCA_036833835.1	Archaea	Thermoproteota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum sp036833835
RS_GCF_900114835.1	Archaea	Halobacteriota	Methanosarcinia	Methanosarcinales	Methanosarcinaceae	Methanolobus	Methanolobus profundi
GB_GCA_011620765.1	Archaea	Thermoplasmatota	UBA186	UBA287	UBA287	UBA287	UBA287 sp011620765
GB_GCA_016936135.1	Archaea	Thermoplasmatota	E2	DHVEG-1	DHVEG-1	JAFGPP01	JAFGPP01 sp016936135
GB_GCA_938004075.1	Archaea	Thermoplasmatota	Thermoplasmata	SG8-5	SG8-5	UBA147	UBA147 sp938004075
GB_GCA_007116295.1	Archaea	Nanobdellota	Nanobdellia	Woesearchaeales	21-14-0-10-32-9	SKIS01	SKIS01 sp007116295
GB_GCA_030668165.1	Archaea	Asgardarchaeota	Heimdallarchaeia	Heimdallarchaeales	Kariarchaeaceae	JAJRQD01	JAJRQD01 sp030668165
GB_GCA_038826015.1	Archaea	Thermoproteota	Bathyarchaeia	Bathyarchaeales	DTEX01	JAWBOR01	JAWBOR01 sp038826015
RS_GCF_034808145.1	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Natrialbaceae	Halorubellus	Halorubellus sp034808145
GB_GCA_041480025.1	Archaea	Thermoproteota	Bathyarchaeia	RBG-16-48-13	GCA-020355125	JBGOZA01	JBGOZA01 sp041480025
GB_GCA_030608565.1	Archaea	Thermoproteota	Bathyarchaeia	Bathyarchaeales	Bathyarchaeaceae	SOJZ01	SOJZ01 sp030608565
GB_GCA_036162675.1	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Poseidoniaceae	Poseidonia	Poseidonia sp036162675
GB_GCA_022449705.1	Archaea	Thermoplasmatota	Poseidoniia	MGIII	CG-Epi1	UBA8886	UBA8886 sp022449705
GB_GCA_021160765.1	Archaea	Thermoplasmatota	EX4484-6	EX4484-6	EX4484-36	EX4484-36	EX4484-36 sp021160765
GB_GCA_026992595.1	Archaea	Micrarchaeota	Micrarchaeia	Anstonellales	Bilamarchaeaceae	Bilamarchaeum	Bilamarchaeum sp026992595
GB_GCA_018302265.1	Archaea	Nanobdellota	Nanobdellia	SCGC-AAA011-G17	JAFCDX01	JAGVZV01	JAGVZV01 sp018302265
GB_GCA_019662115.1	Archaea	Nanobdellota	Nanobdellia	Pacearchaeales	GW2011-AR1	JAIFVW01	JAIFVW01 sp019662115
GB_GCA_028867755.1	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	Nitrosotalea	Nitrosotalea sp028867755
RS_GCF_004217335.1	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Natrialbaceae	Natrinema	Natrinema hispanicum
RS_GCF_003201835.2	Archaea	Thermoproteota	Thermoprotei_A	Sulfolobales	Sulfolobaceae	Aramenus	Aramenus brierleyi
GB_GCA_902601345.1	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Thalassarchaeaceae	UBA36	UBA36 sp902601345
GB_GCA_016180035.1	Archaea	Nanobdellota	Nanobdellia	Woesearchaeales	UBA12501	JACPCA01	JACPCA01 sp016180035
GB_GCA_030037815.1	Archaea	Thermoplasmatota	Thermoplasmata	UBA184	UBA184	UBA184	UBA184 sp030037815
GB_GCA_029856525.1	Archaea	Asgardarchaeota	Odinarchaeia	Odinarchaeales	Odinarchaeaceae	Odinarchaeum	Odinarchaeum sp029856525
GB_GCA_016779705.1	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Poseidoniaceae	Poseidonia	Poseidonia sp016779705
GB_GCA_020431995.1	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	Nitrosopumilus	Nitrosopumilus sp020431995
GB_GCA_021158055.1	Archaea	Iainarchaeota	Iainarchaeia	JAGGVJ01	JAGGVJ01	JAGGVJ01	JAGGVJ01 sp021158055
GB_GCA_023250885.1	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera	Nitrososphaera sp023250885
GB_GCA_030539935.1	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter sp030539935
GB_GCA_014297435.1	Archaea	Nanohalarchaeota	Nanosalinia	Nanosalinales	Nanosalinaceae	PL-Br10-U2g16	PL-Br10-U2g16 sp014297435
GB_GCA_041645355.1	Archaea	Halobacteriota	Methanomicrobia	Methanomicrobiales	Methanospirillaceae	Methanoregula	Methanoregula sp041645355
GB_GCA_000230955.3	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobacterium	Halobacterium sp000230955
RS_GCF_028702905.1	Archaea	Halobacteriota	Methanomicrobia	Methanomicrobiales	Methanofollaceae	Methanofollis	Methanofollis sp028702905
GB_GCA_002496635.1	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Poseidoniaceae	MGIIa-L2	MGIIa-L2 sp002496635
GB_GCA_013139905.1	Archaea	EX4484-52	EX4484-52	EX4484-52	B79-G9	GLR112	GLR112 sp013139905
GB_GCA_016928455.1	Archaea	Halobacteriota	Syntropharchaeia	Alkanophagales	Methanospirareceae	JACGMN01	JACGMN01 sp016928455
GB_GCA_016871995.1	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	UBA57	VHBL01	VHBL01 sp016871995
RS_GCF_004681185.1	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Haloarcula	Haloarcula amylovorans
GB_GCA_035281285.1	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera	Nitrososphaera sp035281285
GB_GCA_020343655.1	Archaea	Asgardarchaeota	Lokiarchaeia	Sigynarchaeales	SOKP01	Loki-b32	Loki-b32 sp020343655
RS_GCF_036967215.1	Archaea	Thermoproteota	Thermoprotei_A	Sulfolobales	Sulfolobaceae	Saccharolobus	Saccharolobus tengchongensis_A
GB_GCA_017883585.1	Archaea	Thermoproteota	Bathyarchaeia	TCS64	TCS64	UBA8941	UBA8941 sp017883585
GB_GCA_035319165.1	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium	Methanobacterium sp035319165
GB_GCA_021325075.1	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera	Nitrososphaera sp021325075
GB_GCA_029987245.1	Archaea	Halobacteriota	Methanomicrobia	Methanomicrobiales	Methanocorpusculaceae	Methanocorpusculum	Methanocorpusculum sp029987245
GB_GCA_030038445.1	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	Nitrosotalea	Nitrosotalea sp030038445
GB_GCA_009712615.1	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium_B	Methanobacterium_B sp009712615
RS_GCF_029633965.1	Archaea	Halobacteriota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanogenium	Methanogenium sp029633965
GB_GCA_020854825.1	Archaea	Micrarchaeota	Micrarchaeia	Anstonellales	JAHKLY01	JAHKLY01	JAHKLY01 sp020854825
GB_GCA_033853355.1	Archaea	Micrarchaeota	Micrarchaeia	Anstonellales	Bilamarchaeaceae	Bilamarchaeum	Bilamarchaeum sp033853355
GB_GCA_003022745.1	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	SW-9-67-25	SW-9-67-25 sp003022745
GB_GCA_019428815.1	Archaea	Nanobdellota	Nanobdellia	Pacearchaeales	GW2011-AR1	ASMP01	ASMP01 sp019428815
GB_GCA_002725495.1	Archaea	Nanobdellota	Nanobdellia	UBA10117	ARS21	ARS21	ARS21 sp002725495
GB_GCA_938091495.1	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	JACAEJ01	JACAEJ01	JACAEJ01 sp938091495
GB_GCA_002497195.1	Archaea	Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomethylophilaceae	VadinCA11	VadinCA11 sp002497195
GB_GCA_016198625.1	Archaea	Aenigmatarchaeota	Aenigmatarchaeia	GW2011-AR5	GW2011-AR5	JACPJW01	JACPJW01 sp016198625
GB_GCA_018304045.1	Archaea	Nanobdellota	Nanobdellia	Pacearchaeales	GW2011-AR1	CABMGE01	CABMGE01 sp018304045
GB_GCA_030612095.1	Archaea	Thermoplasmatota	E2	DHVEG-1	DHVEG-1	JAUWWG01	JAUWWG01 sp030612095
GB_GCA_013425425.1	Archaea	Micrarchaeota	Micrarchaeia	Anstonellales	Bilamarchaeaceae	JACCLJ01	JACCLJ01 sp013425425
GB_GCA_027024255.1	Archaea	Micrarchaeota	Micrarchaeia	Anstonellales	J096	JALVSQ01	JALVSQ01 sp027024255
GB_GCA_013153895.1	Archaea	Thermoproteota	Thermoprotei	Thermoproteales	Thermocladiaceae	JAADER01	JAADER01 sp013153895
GB_GCA_016926295.1	Archaea	Iainarchaeota	Iainarchaeia	JAFGOX01	JAFGOX01	JAFGOX01	JAFGOX01 sp016926295
GB_GCA_030640565.1	Archaea	Nanobdellota	Nanobdellia	Pacearchaeales	GW2011-AR1	ASMP01	ASMP01 sp030640565
GB_GCA_003009815.1	Archaea	Nanohalarchaeota	Nanosalinia	Nanosalinales	Nanosalinaceae	SW-4-43-9	SW-4-43-9 sp003009815
GB_GCA_023266955.1	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	JAHFOH01	JAHFOH01	JAHFOH01 sp023266955
GB_GCA_021199865.1	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanosphaera	Methanosphaera sp021199865
GB_GCA_958295735.1	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	Cenarchaeum	Cenarchaeum sp958295735
GB_GCA_011050175.1	Archaea	Methanobacteriota_B	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus sp011050175
GB_GCA_016839915.1	Archaea	Asgardarchaeota	Lokiarchaeia	Sigynarchaeales	SOKP01	Loki-b32	Loki-b32 sp016839915
GB_GCA_021163965.1	Archaea	Hadarchaeota	Hadarchaeia	Hadarchaeales	JAGGTB01	JAGGTB01	JAGGTB01 sp021163965
GB_GCA_031296345.1	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	Nitrosotalea	Nitrosotalea sp031296345
GB_GCA_016214025.1	Archaea	Nanobdellota	Nanobdellia	Woesearchaeales	GW2011-AR9	JACRPH01	JACRPH01 sp016214025
GB_GCA_002707335.2	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Poseidoniaceae	MGIIa-K1	MGIIa-K1 sp002707335
GB_GCA_003345555.1	Archaea	Asgardarchaeota	Thorarchaeia	Thorarchaeales	Thorarchaeaceae	OWC5	OWC5 sp003345555
GB_GCA_036558405.1	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	TA-21	TA-21 sp036558405
GB_GCA_035353195.1	Archaea	Halobacteriota	Methanosarcinia	Methanotrichales	Methanotrichaceae	Methanothrix	Methanothrix sp035353195
GB_GCA_030040595.1	Archaea	Micrarchaeota	Micrarchaeia	Micrarchaeales	CABMGC01	JAKAVK01	JAKAVK01 sp030040595
GB_GCA_002067705.1	Archaea	Halobacteriota	Methanosarcinia	Methanotrichales	Methanotrichaceae	Methanothrix	Methanothrix sp002067705
GB_GCA_035288785.1	Archaea	Micrarchaeota	Micrarchaeia	Norongarragalinales	SBBD01	JACRGC01	JACRGC01 sp035288785
GB_GCA_026014745.1	Archaea	Thermoproteota	Bathyarchaeia	Bathyarchaeales	Bathycorpusculaceae	Bathycorpusculum	Bathycorpusculum sp026014745
GB_GCA_007117405.1	Archaea	Nanobdellota	Nanobdellia	Woesearchaeales	UBA583	UBA583	UBA583 sp007117405
GB_GCA_003661965.1	Archaea	Thermoproteota	Bathyarchaeia	Hecatellales	Hecatellaceae	EX4484-218	EX4484-218 sp003661965
GB_GCA_034658995.1	Archaea	Halobacteriota	Methanosarcinia	Methanosarcinales	Methanogasteraceae	Methanogaster_D	Methanogaster_D sp034658995
RS_GCF_003058365.1	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Halococcoides	Halococcoides cellulosivorans
GB_GCA_001595915.1	Archaea	Thermoplasmatota	E2	DHVEG-1	DHVEG-1	SG8-52-3	SG8-52-3 sp001595915
GB_GCA_905182635.1	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Poseidoniaceae	MGIIa-L1	MGIIa-L1 sp905182635
GB_GCA_025457865.1	Archaea	Thermoplasmatota	EX4484-6	EX4484-6	EX4484-6	JALOTP01	JALOTP01 sp025457865
GB_GCA_938083015.1	Archaea	Micrarchaeota	Micrarchaeia	Anstonellales	J096	JAADEL01	JAADEL01 sp938083015
GB_GCA_016840485.1	Archaea	Asgardarchaeota	Baldrarchaeia	Baldrarchaeales	DXJG01	DXJG01	DXJG01 sp016840485
GB_GCA_035622335.1	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	UBA183	DATJAJ01	DATJAJ01 sp035622335
GB_GCA_016840545.1	Archaea	Asgardarchaeota	Lokiarchaeia	Sigynarchaeales	SOKP01	SOKP01	SOKP01 sp016840545
GB_GCA_035543015.1	Archaea	Thermoproteota	Nitrososphaeria	Conexivisphaerales	DTJL01	DATKKG01	DATKKG01 sp035543015
GB_GCA_022749845.1	Archaea	Thermoplasmatota	Thermoplasmata	UBA184	UBA184	JAKIVR01	JAKIVR01 sp022749845
GB_GCA_030747675.1	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Thalassarchaeaceae	MGIIb-P	MGIIb-P sp030747675
GB_GCA_028274925.1	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Halovenus	Halovenus sp028274925
GB_GCA_003649155.1	Archaea	Thermoproteota	Methanomethylicia	Culexarchaeales	Culexmicrobiaceae	Culexmicrobium	Culexmicrobium sp003649155
GB_GCA_013331615.1	Archaea	Nanobdellota	Nanobdellia	Woesearchaeales	UBA10200	UBA10200	UBA10200 sp10200u
GB_GCA_024274695.1	Archaea	B1Sed10-29	B1Sed10-29	B1Sed10-29	JAJSAI01	JAJSAI01	JAJSAI01 sp024274695
GB_GCA_000166095.1	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanothermaceae	Methanothermus	Methanothermus fervidus
GB_GCA_002506175.1	Archaea	Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomethylophilaceae	Methanoprimaticola	Methanoprimaticola sp002506175
GB_GCA_002067065.1	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium	Methanobacterium sp002067065
GB_GCA_021159325.1	Archaea	Methanobacteriota_B	Thermococci	Methanofastidiosales	B48-G16	B48-G16	B48-G16 sp021159325
GB_GCA_030655715.1	Archaea	Thermoplasmatota	Thermoplasmata	SG8-5	SG8-5	UBA147	UBA147 sp030655715
