run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	base_count	fastq_ftp	fastq_md5
ERR4465365	SAMEA7190269	ERX4404223	PRJEB38406	9606	Homo sapiens	760000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/005/ERR4465365/ERR4465365_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/005/ERR4465365/ERR4465365_2.fastq.gz	8a96527d78022947c673cda7def7492d;599cb94ef81171db8648394607a7b9b4
ERR4465366	SAMEA7190269	ERX4404224	PRJEB38406	9606	Homo sapiens	760000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/006/ERR4465366/ERR4465366_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/006/ERR4465366/ERR4465366_2.fastq.gz	67960a24f83772f9c842bedbef30d8a9;efd739393ca58aa430deab9523e1d9bc
ERR4465367	SAMEA7190269	ERX4404225	PRJEB38406	9606	Homo sapiens	760000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/007/ERR4465367/ERR4465367_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/007/ERR4465367/ERR4465367_2.fastq.gz	0e4b430b471e86735bc0b1b6f922c09c;875ba1dd9068467732fde859efebf973
ERR4465368	SAMEA7190269	ERX4404226	PRJEB38406	9606	Homo sapiens	760000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/008/ERR4465368/ERR4465368_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/008/ERR4465368/ERR4465368_2.fastq.gz	8deaf9bb9c29c044e8d4216846c80645;0e0660deab30e169361bee2e41e30931
ERR4465369	SAMEA7190269	ERX4404227	PRJEB38406	9606	Homo sapiens	48608840	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/009/ERR4465369/ERR4465369_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/009/ERR4465369/ERR4465369_2.fastq.gz	02212669d1a5adb5bc58f265ac09594d;7632aa11328d99e3b28470e0e1aab8e5
ERR4465370	SAMEA7190270	ERX4404228	PRJEB38406	9606	Homo sapiens	499273906	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/000/ERR4465370/ERR4465370_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/000/ERR4465370/ERR4465370_2.fastq.gz	a4bdaa3b4a84810ee69ba0226fac2c3b;75c813b2280f8c0d3c8afa4a88d58293
ERR4465371	SAMEA7190270	ERX4404229	PRJEB38406	9606	Homo sapiens	486074014	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/001/ERR4465371/ERR4465371_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/001/ERR4465371/ERR4465371_2.fastq.gz	514011f77128b76ac9a8a3943f9cb670;ba5ef20ab5f27ad55eab048a11a8af1d
ERR4465372	SAMEA7190270	ERX4404230	PRJEB38406	9606	Homo sapiens	808000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/002/ERR4465372/ERR4465372_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/002/ERR4465372/ERR4465372_2.fastq.gz	412aba7fe7cf8385ca6734b81df137e2;358eaff5082501fcd28bbf3e0f377d8a
ERR4465373	SAMEA7190270	ERX4404231	PRJEB38406	9606	Homo sapiens	808000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/003/ERR4465373/ERR4465373_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/003/ERR4465373/ERR4465373_2.fastq.gz	b8e1ac6c517eb2805605b3df91f57584;3772effe268c25b06e088c27952f45b8
ERR4465374	SAMEA7190270	ERX4404232	PRJEB38406	9606	Homo sapiens	125585420	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/004/ERR4465374/ERR4465374_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/004/ERR4465374/ERR4465374_2.fastq.gz	c3d8cc4b36af415e199d4abc86c074c3;fe3ae5b3021d7b81b974025650e91ba4
ERR4465375	SAMEA7190270	ERX4404233	PRJEB38406	9606	Homo sapiens	808000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/005/ERR4465375/ERR4465375_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/005/ERR4465375/ERR4465375_2.fastq.gz	8b79ffaab8aefbbef029ac6bcd61e27e;4330a600945194cfd686cc6eff7eb815
ERR4465376	SAMEA7190270	ERX4404234	PRJEB38406	9606	Homo sapiens	808000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/006/ERR4465376/ERR4465376_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/006/ERR4465376/ERR4465376_2.fastq.gz	641cdc8156e3df77cf8eac610b760f92;ce54aedd2a8f447029f7e3cf472b29ba
ERR4465377	SAMEA7190270	ERX4404235	PRJEB38406	9606	Homo sapiens	85661736	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/007/ERR4465377/ERR4465377_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/007/ERR4465377/ERR4465377_2.fastq.gz	aef01f26874c01cb6c7ed172469026e9;1de12df5f08907a1233a44f0d6ea9dd9
ERR4465378	SAMEA7190270	ERX4404236	PRJEB38406	9606	Homo sapiens	808000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/008/ERR4465378/ERR4465378_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/008/ERR4465378/ERR4465378_2.fastq.gz	8fdb59da56bda64d242b7e88226a08ff;9dcfb282ead6d761cab129998d8e94f9
ERR4465379	SAMEA7190270	ERX4404237	PRJEB38406	9606	Homo sapiens	496754360	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/009/ERR4465379/ERR4465379_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/009/ERR4465379/ERR4465379_2.fastq.gz	88ecddcc79cc6c729e5bf10421918d3a;56a88d3191ed8c46385a38c0db740b11
ERR4465380	SAMEA7190270	ERX4404238	PRJEB38406	9606	Homo sapiens	808000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/000/ERR4465380/ERR4465380_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/000/ERR4465380/ERR4465380_2.fastq.gz	18951d874901031bdadec96753050b24;b4d5ebd394d2de625c95e150b798d9eb
ERR4465381	SAMEA7190270	ERX4404239	PRJEB38406	9606	Homo sapiens	471625358	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/001/ERR4465381/ERR4465381_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/001/ERR4465381/ERR4465381_2.fastq.gz	706e3a311ef26e563697c75da64bfaf9;d0579d70a029b696fbb83a0d6bb98a55
ERR4465382	SAMEA7190270	ERX4404240	PRJEB38406	9606	Homo sapiens	261652216	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/002/ERR4465382/ERR4465382_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/002/ERR4465382/ERR4465382_2.fastq.gz	8cb59cbf08ade2c4677c140cc917e4cc;753ba20f2c0d56adbb48d66ddfa13328
ERR4465383	SAMEA7190270	ERX4404241	PRJEB38406	9606	Homo sapiens	258148930	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/003/ERR4465383/ERR4465383_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/003/ERR4465383/ERR4465383_2.fastq.gz	2f00e636b556598b1bc01125f29e6db4;6adc8dcabc1bd7f31ba8d7b40543f7f6
ERR4465385	SAMEA7190272	ERX4404243	PRJEB38406	9606	Homo sapiens	808000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/005/ERR4465385/ERR4465385_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/005/ERR4465385/ERR4465385_2.fastq.gz	4be40c20f7ee6c4188a1cf9d056230e5;54ecf7183b7b1c4e03a419fe45cf1157
ERR4465386	SAMEA7190272	ERX4404244	PRJEB38406	9606	Homo sapiens	808000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/006/ERR4465386/ERR4465386_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/006/ERR4465386/ERR4465386_2.fastq.gz	da354a9a38a74829bbf9752f8998c002;a3be04b732de72eb00801bc6f4a0f2a1
ERR4465387	SAMEA7190272	ERX4404245	PRJEB38406	9606	Homo sapiens	808000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/007/ERR4465387/ERR4465387_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/007/ERR4465387/ERR4465387_2.fastq.gz	7a3fa7b1eb096539c4506171ba9d5ee3;7f3d8787aded96df4cc593d98a661b9c
ERR4465388	SAMEA7190272	ERX4404246	PRJEB38406	9606	Homo sapiens	808000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/008/ERR4465388/ERR4465388_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/008/ERR4465388/ERR4465388_2.fastq.gz	767a8e0c492f49df820d877fcda01f7b;86a40b4a7a49759e51cfc59f8df713e2
ERR4465389	SAMEA7190272	ERX4404247	PRJEB38406	9606	Homo sapiens	808000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/009/ERR4465389/ERR4465389_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/009/ERR4465389/ERR4465389_2.fastq.gz	490f303572ffca083e9eb2f4425274b1;9c23cc6d786d5f4c776dbf0387837287
ERR4465390	SAMEA7190272	ERX4404248	PRJEB38406	9606	Homo sapiens	808000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/000/ERR4465390/ERR4465390_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/000/ERR4465390/ERR4465390_2.fastq.gz	49376a341f88bb4b9a177a76823cd716;7eb681f140c935a515ec52d30ed9b9fd
ERR4465391	SAMEA7190272	ERX4404249	PRJEB38406	9606	Homo sapiens	572202572	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/001/ERR4465391/ERR4465391_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/001/ERR4465391/ERR4465391_2.fastq.gz	c2a25bc60790a0e836e0d2ef48486ef5;4d7a33073337f3e30a61a0d10a8ea0e0
ERR4465392	SAMEA7190272	ERX4404250	PRJEB38406	9606	Homo sapiens	808000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/002/ERR4465392/ERR4465392_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/002/ERR4465392/ERR4465392_2.fastq.gz	f27721059ca3a27aaa51cfdc378bb743;6dd310d929aa65764b6ab783c8efd4b8
ERR4465393	SAMEA7190272	ERX4404251	PRJEB38406	9606	Homo sapiens	808000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/003/ERR4465393/ERR4465393_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/003/ERR4465393/ERR4465393_2.fastq.gz	ad696184c2a704df7eb094569448c722;3f72944e5718d8b47cfe57af66449e52
ERR4465394	SAMEA7190272	ERX4404252	PRJEB38406	9606	Homo sapiens	808000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/004/ERR4465394/ERR4465394_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/004/ERR4465394/ERR4465394_2.fastq.gz	520c25b521b98466b4c6e43d7156fc3f;11010fbe082cdcb11e1a2516858fa1cd
ERR4465396	SAMEA7190272	ERX4404254	PRJEB38406	9606	Homo sapiens	808000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/006/ERR4465396/ERR4465396_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/006/ERR4465396/ERR4465396_2.fastq.gz	420fcbfb3ea5cab6d717edf8107e3e36;ef619f7df6ca5e5158bede55f43e831a
ERR4465397	SAMEA7190272	ERX4404255	PRJEB38406	9606	Homo sapiens	808000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/007/ERR4465397/ERR4465397_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/007/ERR4465397/ERR4465397_2.fastq.gz	26a040ae78f8bc5fa0a786dabde8cd86;d3664de516051d5d6b233457f2b9dc9b
ERR4465398	SAMEA7190272	ERX4404256	PRJEB38406	9606	Homo sapiens	808000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/008/ERR4465398/ERR4465398_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/008/ERR4465398/ERR4465398_2.fastq.gz	5ab58d339ec2a8472e77313c89caee04;45629709c5b6ec3d4a5306143fb1759a
ERR4465399	SAMEA7190272	ERX4404257	PRJEB38406	9606	Homo sapiens	446570490	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/009/ERR4465399/ERR4465399_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/009/ERR4465399/ERR4465399_2.fastq.gz	0250512b9319b734d2243b1baad81b21;49c0779dab6df4d07e5c6e0f52226ba5
ERR4465400	SAMEA7190272	ERX4404258	PRJEB38406	9606	Homo sapiens	808000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/000/ERR4465400/ERR4465400_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/000/ERR4465400/ERR4465400_2.fastq.gz	6ef44c022ce1d6e889d20824a9010fc0;d82992e19b14bb0768eb1ca2e8bc27de
ERR4465401	SAMEA7190272	ERX4404259	PRJEB38406	9606	Homo sapiens	808000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/001/ERR4465401/ERR4465401_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/001/ERR4465401/ERR4465401_2.fastq.gz	e1df5aa15cc5f01245e08692dc4ffe2f;a982f727158c3cdd667387ef09a08627
ERR4465402	SAMEA7190272	ERX4404260	PRJEB38406	9606	Homo sapiens	808000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/002/ERR4465402/ERR4465402_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/002/ERR4465402/ERR4465402_2.fastq.gz	7a7b30e5690b12c24528b60291e74fa6;1461fe32dc340efdeddd6c81cc5c7058
ERR4465403	SAMEA7190272	ERX4404261	PRJEB38406	9606	Homo sapiens	808000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/003/ERR4465403/ERR4465403_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/003/ERR4465403/ERR4465403_2.fastq.gz	0f7df13d6f209cfcab0bd0ea85a0cdf5;8a643525096baa13ce3797ed550e3c06
ERR4465404	SAMEA7190272	ERX4404262	PRJEB38406	9606	Homo sapiens	808000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/004/ERR4465404/ERR4465404_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/004/ERR4465404/ERR4465404_2.fastq.gz	0a7c6e9d9545da85dd11c905bd80e4f5;d33d1489191c05f382ca10f3897cd972
ERR4465405	SAMEA7190272	ERX4404263	PRJEB38406	9606	Homo sapiens	230611078	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/005/ERR4465405/ERR4465405_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/005/ERR4465405/ERR4465405_2.fastq.gz	695b618637f3d405271d7b97ce6f2faf;c72149f90f7aecba8ce77b180989ae84
ERR4465406	SAMEA7190272	ERX4404264	PRJEB38406	9606	Homo sapiens	808000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/006/ERR4465406/ERR4465406_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/006/ERR4465406/ERR4465406_2.fastq.gz	7bfb2424adc4d33430b1f29289be5e8e;51c7ae2ec5fd2654f8270b20ed2a03ba
ERR4465407	SAMEA7190272	ERX4404265	PRJEB38406	9606	Homo sapiens	808000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/007/ERR4465407/ERR4465407_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/007/ERR4465407/ERR4465407_2.fastq.gz	7ef97c24047fb8a635c66a7aa6b5f6a8;077400e27492159beddc8148b3d73243
ERR4465408	SAMEA7190272	ERX4404266	PRJEB38406	9606	Homo sapiens	808000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/008/ERR4465408/ERR4465408_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/008/ERR4465408/ERR4465408_2.fastq.gz	c0bd3cfc40e45ba9a76d2d03ee4724f7;880fa243423cf96d025108ec584b3c9b
ERR4465409	SAMEA7190272	ERX4404267	PRJEB38406	9606	Homo sapiens	808000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/009/ERR4465409/ERR4465409_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/009/ERR4465409/ERR4465409_2.fastq.gz	f0a067a2acb7e6449a1be9b28e05c526;f2fda4efd044adf7200be2ada85d5fde
ERR4465410	SAMEA7190272	ERX4404268	PRJEB38406	9606	Homo sapiens	808000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/000/ERR4465410/ERR4465410_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/000/ERR4465410/ERR4465410_2.fastq.gz	3b227de1fa2b6d17dafb17dcd0784e28;f8b148e0b651b68ebd262ba0237aa5d9
ERR4465411	SAMEA7190272	ERX4404269	PRJEB38406	9606	Homo sapiens	122597032	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/001/ERR4465411/ERR4465411_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/001/ERR4465411/ERR4465411_2.fastq.gz	dda058db9c58c6430868d0ebf1ecddd6;4ff3f7f02e8a33591d8f4f65e6d32334
ERR4465412	SAMEA7190273	ERX4404270	PRJEB38406	9606	Homo sapiens	760000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/002/ERR4465412/ERR4465412_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/002/ERR4465412/ERR4465412_2.fastq.gz	e74094d0d045c3d8c0a905fcb5885d81;d2cb2eeb457c150ad35014db165aa044
ERR4465413	SAMEA7190273	ERX4404271	PRJEB38406	9606	Homo sapiens	760000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/003/ERR4465413/ERR4465413_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/003/ERR4465413/ERR4465413_2.fastq.gz	2238eb62484af5180d496fb98f2a8c1b;562c44f51a392806d4ffae639c3d708d
ERR4465414	SAMEA7190273	ERX4404272	PRJEB38406	9606	Homo sapiens	760000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/004/ERR4465414/ERR4465414_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/004/ERR4465414/ERR4465414_2.fastq.gz	1fae50724121c179024126ef45105ebb;38b20d6e8188c413bd36a4a5cf4adb62
ERR4465415	SAMEA7190273	ERX4404273	PRJEB38406	9606	Homo sapiens	760000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/005/ERR4465415/ERR4465415_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/005/ERR4465415/ERR4465415_2.fastq.gz	bc3184cf8a5321314aa5801db07be6ea;06ca8662c47753b4ba5c5f6c4f708949
ERR4465416	SAMEA7190273	ERX4404274	PRJEB38406	9606	Homo sapiens	760000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/006/ERR4465416/ERR4465416_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/006/ERR4465416/ERR4465416_2.fastq.gz	df51fcf69e48f295f39eb520fdf69abe;1906feeeb1ec012ebaf851cb86986089
ERR4465417	SAMEA7190273	ERX4404275	PRJEB38406	9606	Homo sapiens	760000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/007/ERR4465417/ERR4465417_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/007/ERR4465417/ERR4465417_2.fastq.gz	422e3f5e0cf93ae31fac54d90948f3f6;a802115ce23379f91880d4ac4eb850ec
ERR4465418	SAMEA7190273	ERX4404276	PRJEB38406	9606	Homo sapiens	760000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/008/ERR4465418/ERR4465418_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/008/ERR4465418/ERR4465418_2.fastq.gz	20e1cfbfbf636eedd04b9612cee410c6;8f83e55e6c494dd8acb3ef358bec254c
ERR4465419	SAMEA7190273	ERX4404277	PRJEB38406	9606	Homo sapiens	760000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/009/ERR4465419/ERR4465419_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/009/ERR4465419/ERR4465419_2.fastq.gz	598d1d380f0d72bbd4d2da953b035471;515e5a199bcee9be2529282e1eb8d84d
ERR4465420	SAMEA7190273	ERX4404278	PRJEB38406	9606	Homo sapiens	760000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/000/ERR4465420/ERR4465420_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/000/ERR4465420/ERR4465420_2.fastq.gz	f79cbc6eed412213a0110275b5d03173;944d150a1111d6d2cdfd0b06f24587d6
ERR4465421	SAMEA7190273	ERX4404279	PRJEB38406	9606	Homo sapiens	390652540	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/001/ERR4465421/ERR4465421_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/001/ERR4465421/ERR4465421_2.fastq.gz	0637d2a72cb340677c8caec8732d71f4;1c844ad13133c3e896cf9e04d04ecc95
ERR4465422	SAMEA7190274	ERX4404280	PRJEB38406	9606	Homo sapiens	760000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/002/ERR4465422/ERR4465422_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/002/ERR4465422/ERR4465422_2.fastq.gz	d26b2737bc5f5476a6f21304661b0b5f;c24400e92ee493b479ed5812cb9be33c
ERR4465423	SAMEA7190274	ERX4404281	PRJEB38406	9606	Homo sapiens	760000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/003/ERR4465423/ERR4465423_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/003/ERR4465423/ERR4465423_2.fastq.gz	52eae494478a97ebc663feb79d553747;4b342738832163a2d2c3f6b33b585d91
ERR4465424	SAMEA7190274	ERX4404282	PRJEB38406	9606	Homo sapiens	760000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/004/ERR4465424/ERR4465424_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/004/ERR4465424/ERR4465424_2.fastq.gz	02e88ac42d6613006082b80b74468576;252469968d425d6673752a3b457461db
ERR4465425	SAMEA7190274	ERX4404283	PRJEB38406	9606	Homo sapiens	760000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/005/ERR4465425/ERR4465425_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/005/ERR4465425/ERR4465425_2.fastq.gz	d85f20a83d2d4eeb5b0c6b60a7143b51;32c0fdbfda4882b8f3b7ff615fbed9d5
ERR4465426	SAMEA7190274	ERX4404284	PRJEB38406	9606	Homo sapiens	760000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/006/ERR4465426/ERR4465426_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/006/ERR4465426/ERR4465426_2.fastq.gz	cc10abab0907e392707191be468b9ee9;7abfc61cb86418730d34a748d89747a2
ERR4465427	SAMEA7190274	ERX4404285	PRJEB38406	9606	Homo sapiens	760000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/007/ERR4465427/ERR4465427_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/007/ERR4465427/ERR4465427_2.fastq.gz	2629da35c1a8a422f04b1335c137d5a3;e76a9ef789520f622b99f391c7bc0c7c
ERR4465428	SAMEA7190274	ERX4404286	PRJEB38406	9606	Homo sapiens	760000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/008/ERR4465428/ERR4465428_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/008/ERR4465428/ERR4465428_2.fastq.gz	28f28797ae394173dd48421dff924ffd;78f0eb516cf2aadf510df18da29594f3
ERR4465429	SAMEA7190274	ERX4404287	PRJEB38406	9606	Homo sapiens	760000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/009/ERR4465429/ERR4465429_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/009/ERR4465429/ERR4465429_2.fastq.gz	2ab155505205bb6bdaa8813173f1753d;7a0b0beb9cd09e2804be10f354669f70
ERR4465430	SAMEA7190274	ERX4404288	PRJEB38406	9606	Homo sapiens	760000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/000/ERR4465430/ERR4465430_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/000/ERR4465430/ERR4465430_2.fastq.gz	48c096f869c1a1eeb88d65aff571b38b;85b1eb720c291d0f87aa271cae91d745
ERR4465431	SAMEA7190274	ERX4404289	PRJEB38406	9606	Homo sapiens	760000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/001/ERR4465431/ERR4465431_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/001/ERR4465431/ERR4465431_2.fastq.gz	0b77b371b4fd562b5e2ea788a21e8255;03314033b53aab2114986dc68a920166
ERR4465432	SAMEA7190274	ERX4404290	PRJEB38406	9606	Homo sapiens	760000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/002/ERR4465432/ERR4465432_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/002/ERR4465432/ERR4465432_2.fastq.gz	7d0465139313da34f7771d37a4eaf56e;26ff3344dbc2acfd7851eab4c2568313
ERR4465433	SAMEA7190274	ERX4404291	PRJEB38406	9606	Homo sapiens	760000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/003/ERR4465433/ERR4465433_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/003/ERR4465433/ERR4465433_2.fastq.gz	b7302d79954825c2c980034140bcfa86;0e6f6717b7cd94ebd76315084fe70f67
ERR4465434	SAMEA7190274	ERX4404292	PRJEB38406	9606	Homo sapiens	467934470	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/004/ERR4465434/ERR4465434_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/004/ERR4465434/ERR4465434_2.fastq.gz	df676bff91d811db3f9129c2188a53b0;7bb4aa9109ddf3b5405a4c7f13d0ec9f
ERR4465435	SAMEA7190276	ERX4404293	PRJEB38406	9606	Homo sapiens	808000000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/005/ERR4465435/ERR4465435_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR446/005/ERR4465435/ERR4465435_2.fastq.gz	8710479bf41b8f62a4f2860bc506c407;a31a346c83e683a2d408e502c7350631
